"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F(((F(!(p0))) & ((G(p1)) M (((p1) & (!(p3))) | ((!(p1)) & (p3))))) | ((G(p0)) & ((F(!(p1))) W (((p1) & (p3)) | ((!(p1)) & (!(p3)))))))","ltl2tgba_det","ok",0,0.0196824,12,78,96,2,1,0,0,1,"HOA: v1 name: ""F((F!p0 & (Gp1 M ((p1 & !p3) | (!p1 & p3)))) | (Gp0 & (F!p1 W ((p1 & p3) | (!p1 & !p3)))))"" States: 12 Start: 0 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2 | !0&1&2] 0 [!0&!1&2] 1 [!0&1&!2] 2 [0&!1&!2 | 0&1&2] 3 [0&!1&2] 4 [0&1&!2] 5 State: 1 [!0&!1&!2 | !0&1&2] 0 [!0&!1&2] 1 [1&!2] 2 [0&!1&!2 | 0&1&2] 3 [0&!1&2] 6 State: 2 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [1&!2] 2 {1} [0&!1&!2] 3 {0} [0&!1&2] 6 {0} [!0&1&2] 7 {1} [0&1&2] 8 {1} State: 3 [!0&!1&!2 | !0&1&2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1 | 0&2] 3 {1} [0&1&!2] 9 {1} State: 4 [!0&!1&!2 | !0&1&2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1&!2 | 0&1&2] 3 {0} [0&!1&2] 4 {1} [0&1&!2] 10 State: 5 [!0&!1&!2] 0 [!0&!1&2] 1 [!0&1&!2] 2 [0&!1&!2] 3 [0&!1&2] 4 [0&1&!2] 5 [!0&1&2] 7 [0&1&2] 9 State: 6 [!0&!1&!2 | !0&1&2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1&!2 | 0&1&2] 3 {0} [0&!1&2] 6 {1} [0&1&!2] 11 {1} State: 7 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {1} [0&!1&!2] 3 {0} [0&!1&2] 4 {0} [!0&1&2 | 0&1&!2] 7 {1} [0&1&2] 8 {1} State: 8 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {1} [0&!1] 3 {0} [!0&1&2] 7 {1} [0&1] 8 {1} State: 9 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1] 3 {1} [!0&1&2] 7 {0} [0&1] 9 {1} State: 10 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1&!2] 3 {0} [0&!1&2] 4 {1} [!0&1&2] 7 {0} [0&1&2] 9 {0} [0&1&!2] 10 State: 11 [!0&!1&!2] 0 {0} [!0&!1&2] 1 {0} [!0&1&!2] 2 {0} [0&!1&!2] 3 {0} [0&!1&2] 6 {1} [!0&1&2] 7 {0} [0&1&2] 8 {0} [0&1&!2] 11 {1} --END--"
"((p0) & (!(p1))) R ((p3) | (X(p2)))","ltl2tgba_det","ok",0,0.0127684,4,10,48,1,3,0,0,0,"HOA: v1 name: ""(p0 & !p1) R (p3 | Xp2)"" States: 4 Start: 1 AP: 4 ""p1"" ""p3"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&1&2] 0 [0&1 | 1&!2] 1 [!0&!1&2] 2 [0&!1 | !1&!2] 3 State: 2 [3] 0 State: 3 {0} [!0&1&2&3] 0 [0&1&3 | 1&!2&3] 1 [!0&!1&2&3] 2 [0&!1&3 | !1&!2&3] 3 --END--"
"F(G((p1) & (((p0) & (p2)) | ((!(p0)) & (!(p2))))))","ltl2tgba_det","ok",0,0.0128031,1,2,8,1,1,0,0,1,"HOA: v1 name: ""FG(p1 & ((p0 & p2) | (!p0 & !p2)))"" States: 1 Start: 0 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1 | 0&!1 | !2] 0 {0} [!0&!1&2 | 0&1&2] 0 --END--"
"(X(G(p2))) M ((p1) R (p3))","ltl2tgba_det","ok",0,0.0146234,3,8,14,1,2,0,0,0,"HOA: v1 name: ""XGp2 M (p1 R p3)"" States: 3 Start: 0 AP: 3 ""p3"" ""p1"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&2] 0 [0&!1&!2] 0 {0} [0&1] 1 {0} State: 1 [0&!1&!2] 0 {0} [0&2] 1 [0&1&!2] 1 {0} [!0&2] 2 State: 2 [2] 2 --END--"
"(F(G(p2))) | (F(p0))","ltl2tgba_det","ok",0,0.0130076,2,4,8,1,2,0,0,1,"HOA: v1 name: ""FGp2 | Fp0"" States: 2 Start: 0 AP: 2 ""p0"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"(p3) xor (F(p0))","ltl2tgba_det","ok",0,0.0116393,4,7,13,1,4,0,0,0,"HOA: v1 name: ""p3 xor Fp0"" States: 4 Start: 3 AP: 2 ""p3"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!1] 1 State: 2 [1] 0 [!1] 2 State: 3 [!0&1] 0 [0&!1] 1 [!0&!1] 2 --END--"
"((p0) <-> (p3)) & (F(((p1) & (G(p3))) | ((!(p1)) & (F(!(p3))))))","ltl2tgba_det","ok",0,0.011989,5,14,36,1,4,0,0,0,"HOA: v1 name: ""(p0 <-> p3) & F((p1 & Gp3) | (!p1 & F!p3))"" States: 5 Start: 0 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2] 1 [!0&!1&2] 2 [0&1&!2] 3 [0&1&2] 4 State: 1 [t] 1 State: 2 [!1&!2] 1 [!1&2] 2 {0} [1&!2] 3 [1&2] 4 State: 3 [!1 | 2] 1 [1&!2] 3 {0} State: 4 [!2] 1 [!1&2] 2 {0} [1&2] 4 --END--"
"(p1) W (((p0) & (p2)) | ((!(p0)) & (!(p2))))","ltl2tgba_det","ok",0,0.00972593,2,3,14,1,2,0,0,0,"HOA: v1 name: ""p1 W ((p0 & p2) | (!p0 & !p2))"" States: 2 Start: 1 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&!1 | 0&1] 0 [!0&1&2 | 0&!1&2] 1 --END--"
"X((((!(p0)) & (p2)) W (!(p2))) U (X(X(!(p2)))))","ltl2tgba_det","ok",0,0.0103349,11,23,41,1,11,0,0,0,"HOA: v1 name: ""X(((!p0 & p2) W !p2) U XX!p2)"" States: 11 Start: 1 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 7 State: 1 [t] 9 State: 2 [0&1] 0 [!0&1] 3 [!1] 4 State: 3 [!0&1] 3 [!1] 7 State: 4 [!0&1] 5 [!1] 7 [0&1] 8 State: 5 [0&1] 0 [!0&1] 3 [!1] 7 State: 6 [t] 0 State: 7 {0} [t] 7 State: 8 [1] 0 [!1] 7 State: 9 [!0&1] 2 [0&1] 6 [!1] 10 State: 10 [!1] 4 [!0&1] 5 [0&1] 8 --END--"
"(p1) | (G(F(!(p2))))","ltl2tgba_det","ok",0,0.00962592,3,5,12,1,3,0,0,1,"HOA: v1 name: ""p1 | GF!p2"" States: 3 Start: 0 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 1 [!0] 2 State: 1 [t] 1 {0} State: 2 [1] 2 [!1] 2 {0} --END--"
"F(G((p1) U (p0)))","ltl2tgba_det","ok",0,0.0113504,2,5,8,2,1,0,0,1,"HOA: v1 name: ""FG(p1 U p0)"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!1] 0 [1] 1 State: 1 [!0&!1] 0 {0} [0&!1] 1 [1] 1 {1} --END--"
"((p0) -> ((p0) | (p2))) | ((!(p1)) & (X((!(p1)) U (!(p3)))))","ltl2tgba_det","ok",0,0.0131246,2,2,32,1,2,0,0,1,"HOA: v1 name: ""(p0 -> (p0 | p2)) | (!p1 & X(!p1 U !p3))"" States: 2 Start: 1 AP: 4 ""p0"" ""p1"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 0 --END--"
"G((p1) & (X((p3) | (F(!(p2))))))","ltl2tgba_det","ok",0,0.0138022,3,5,12,1,2,0,0,0,"HOA: v1 name: ""G(p1 & X(p3 | F!p2))"" States: 3 Start: 0 AP: 3 ""p1"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [0&1 | 0&!2] 1 {0} [0&!1&2] 2 State: 2 [0&!2] 1 {0} [0&2] 2 --END--"
"(!(p0)) <-> ((p3) xor (F(G(p1))))","ltl2tgba_det","ok",0,0.0156943,4,9,32,2,3,0,0,1,"HOA: v1 name: ""!p0 <-> (p3 xor FGp1)"" States: 4 Start: 0 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2 | 0&1&!2] 1 [!0&!1&2 | 0&1&2] 2 [!0&1 | 0&!1] 3 State: 1 [!2] 1 [2] 2 State: 2 [!2] 1 {0} [2] 2 {1} State: 3 [2] 3 [!2] 3 {1} --END--"
"((p2) | (p3)) R (F(p2))","ltl2tgba_det","ok",0,0.0129573,2,3,4,1,2,0,0,1,"HOA: v1 name: ""(p2 | p3) R Fp2"" States: 2 Start: 1 AP: 1 ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 --END--"
"X((F(p1)) & (X(X(X(((!(p3)) & (X(p3))) U (G(!(p1))))))))","ltl2tgba_det","ok",0,0.0158508,10,14,31,1,10,0,0,0,"HOA: v1 name: ""X(Fp1 & XXX((!p3 & Xp3) U G!p1))"" States: 10 Start: 8 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!0] 0 State: 1 [!0&1] 0 State: 2 [0&!1] 1 State: 3 [!0] 0 [0&!1] 1 State: 4 [t] 3 State: 5 [!0] 2 [0] 3 State: 6 [t] 4 State: 7 [0] 4 [!0] 5 State: 8 [t] 9 State: 9 [0] 6 [!0] 7 --END--"
"G((p0) & (X((p0) | (!(p3)))))","ltl2tgba_det","ok",0,0.012884,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G(p0 & X(p0 | !p3))"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [0] 0 --END--"
"X((p0) & (p2) & (X(((p0) & (p2)) U (p1))))","ltl2tgba_det","ok",0,0.014549,4,5,23,1,4,0,0,0,"HOA: v1 name: ""X(p0 & p2 & X((p0 & p2) U p1))"" States: 4 Start: 1 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 2 State: 2 [0&1] 3 State: 3 [2] 0 [0&1&!2] 3 --END--"
"(F(p2)) xor (X(G(!(p3))))","ltl2tgba_det","ok",0,0.0133186,5,11,20,1,5,0,0,1,"HOA: v1 name: ""Fp2 xor XG!p3"" States: 5 Start: 1 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 2 [0] 3 State: 2 {0} [0&1] 0 [!0&!1] 2 [0&!1] 3 [!0&1] 4 State: 3 [1] 0 [!1] 3 State: 4 [0] 0 [!0] 4 --END--"
"X(!(p3))","ltl2tgba_det","ok",0,0.0127636,3,3,5,1,3,0,0,0,"HOA: v1 name: ""X!p3"" States: 3 Start: 1 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [!0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 --END--"
"G(!(p3))","ltl2tgba_det","ok",0,0.0125191,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p3"" States: 1 Start: 0 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"X(X((X((!(p0)) | (X(p2)))) xor ((p0) M (X(p0)))))","ltl2tgba_det","ok",0,0.0146313,8,11,28,1,8,0,0,0,"HOA: v1 name: ""XX(X(!p0 | Xp2) xor (p0 M Xp0))"" States: 8 Start: 7 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 6 State: 1 [!0&1 | 0&!1] 6 State: 2 [0] 1 [!0] 6 State: 3 [0] 0 [!0] 6 State: 4 [!0] 2 [0] 3 State: 5 [t] 4 State: 6 {0} [t] 6 State: 7 [t] 5 --END--"
"(p2) <-> ((X(G(p3))) | ((p3) <-> (F(G(p2)))))","ltl2tgba_det","ok",0,0.0170068,8,20,32,2,7,0,0,1,"HOA: v1 name: ""p2 <-> (XGp3 | (p3 <-> FGp2))"" States: 8 Start: 0 AP: 2 ""p2"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 [0&!1] 3 [0&1] 4 State: 1 [1] 1 [!0&!1] 5 [0&!1] 6 State: 2 [1] 2 [!1] 7 State: 3 [1] 3 {1} [!1] 7 State: 4 [1] 4 {1} [!0&!1] 5 [0&!1] 6 State: 5 [!0] 5 [0] 6 State: 6 [!0] 5 {0} [0] 6 {1} State: 7 [0] 7 [!0] 7 {1} --END--"
"((p1) xor (p2)) xor ((((!(p0)) & (p1)) | ((p0) & (!(p1)))) R ((p3) | (F(p1))))","ltl2tgba_det","ok",0,0.0130217,2,2,6,1,2,0,0,0,"HOA: v1 name: ""(p1 xor p2) xor (((!p0 & p1) | (p0 & !p1)) R (p3 | Fp1))"" States: 2 Start: 1 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&1 | 0&!1] 0 --END--"
"((p1) <-> (X(p1))) <-> ((F(p1)) & (F((!(p0)) R (X(p2)))))","ltl2tgba_det","ok",0,0.0116968,4,5,6,1,4,0,0,0,"HOA: v1 name: ""(p1 <-> Xp1) <-> (Fp1 & F(!p0 R Xp2))"" States: 4 Start: 3 AP: 1 ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [!0] 2 State: 2 {0} [t] 2 State: 3 [0] 0 [!0] 1 --END--"
"X((X(p3)) M ((p0) W (p2)))","ltl2tgba_det","ok",0,0.0105434,6,13,41,1,5,0,0,0,"HOA: v1 name: ""X(Xp3 M (p0 W p2))"" States: 6 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 0 [0&!1] 1 State: 2 [t] 3 State: 3 [1] 4 [0&!1] 5 State: 4 [2] 0 [1&!2] 4 [0&!1&!2] 5 State: 5 [1&2] 0 [0&!1&2] 1 [1&!2] 4 [0&!1&!2] 5 --END--"
"(p0) | (G(!(p1)))","ltl2tgba_det","ok",0,0.00936174,3,4,9,1,3,0,0,0,"HOA: v1 name: ""p0 | G!p1"" States: 3 Start: 2 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!1] 1 State: 2 [0] 0 [!0&!1] 1 --END--"
"(F(p3)) & ((F((!(p1)) | (!(p3)))) U (X(X(p2))))","ltl2tgba_det","ok",0,0.0317975,12,33,96,1,9,0,0,1,"HOA: v1 name: ""Fp3 & (F(!p1 | !p3) U XXp2)"" States: 12 Start: 5 AP: 3 ""p3"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0&2] 0 [!0&!2] 1 [!0&2] 2 [0&!1&!2] 10 [0&1&!2] 11 State: 2 [0] 0 [!0] 2 State: 3 [!0&2 | !1&2] 0 [0&1&!2] 3 [0&1&2] 4 [!0&!2 | !1&!2] 10 State: 4 [!0 | !1] 0 [0&1] 4 State: 5 [!0] 6 [0&!1] 8 [0&1] 9 State: 6 [!0] 1 [0&!1] 10 [0&1] 11 State: 7 [2] 0 [0&1&!2] 3 [!0&!2 | !1&!2] 10 State: 8 [!0 | !1] 10 [0&1] 11 State: 9 [0&1] 7 [!0 | !1] 10 State: 10 [2] 0 [!0&!2 | !1&!2] 10 [0&1&!2] 11 State: 11 [2] 0 [0&1&!2] 7 [!0&!2 | !1&!2] 10 --END--"
"(G(p3)) <-> ((!(p3)) W ((X(p1)) R (F(p0))))","ltl2tgba_det","ok",0,0.037939,11,38,59,2,8,0,0,0,"HOA: v1 name: ""Gp3 <-> (!p3 W (Xp1 R Fp0))"" States: 11 Start: 0 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 [0&!1] 3 [0&1] 4 State: 1 [!0&!1&!2] 1 [!0&1&!2] 2 [!0&!1&2] 5 [0&!1&!2] 6 [0&!1&2] 7 [0&1&!2] 8 State: 2 [!0&!1&!2] 1 [!0&1&!2] 2 [0&!1&!2] 6 [0&1&!2] 8 State: 3 [0&!1&!2] 3 [0&1&!2] 4 {1} [!0&!1&!2] 6 [!0&!1&2] 7 [!0&1&!2] 8 [0&!1&2] 9 [0&1&2] 10 State: 4 [0&!1&!2] 3 [0&1&!2] 4 {1} [!0&!1&!2] 6 [!0&1&!2] 8 [0&2] 10 State: 5 [!0&!1] 5 [0&!1] 7 State: 6 [!1&!2] 6 {1} [!1&2] 7 [1&!2] 8 {0} State: 7 [!1] 7 {1} State: 8 [!1&!2] 6 [1&!2] 8 State: 9 [!0&!1] 7 [0&!1] 9 [0&1] 10 State: 10 [0] 10 {1} --END--"
"(p3) | (G((!(p0)) & (!(p2))))","ltl2tgba_det","ok",0,0.0133338,3,4,15,1,3,0,0,0,"HOA: v1 name: ""p3 | G(!p0 & !p2)"" States: 3 Start: 2 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&!1] 1 State: 2 [2] 0 [!0&!1&!2] 1 --END--"
"((p0) xor (p2)) | (F(G(p0))) | (F((!(p2)) | (!(p3))))","ltl2tgba_det","ok",0,0.010815,3,6,24,1,3,0,0,1,"HOA: v1 name: ""(p0 xor p2) | FGp0 | F(!p2 | !p3)"" States: 3 Start: 0 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0 | !1 | !2] 1 [0&1&2] 2 State: 1 [t] 1 State: 2 [!1 | !2] 1 [0&1&2] 2 [!0&1&2] 2 {0} --END--"
"(!(p1)) | (F(!(p3)))","ltl2tgba_det","ok",0,0.00843553,3,5,12,1,3,0,0,1,"HOA: v1 name: ""!p1 | F!p3"" States: 3 Start: 2 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!1] 0 [1] 1 State: 2 [!0 | !1] 0 [0&1] 1 --END--"
"((p0) | (G(p2))) M (F((X(p0)) W (G(p2))))","ltl2tgba_det","ok",0,0.00988467,2,5,8,1,1,0,0,1,"HOA: v1 name: ""(p0 | Gp2) M F(Xp0 W Gp2)"" States: 2 Start: 1 AP: 2 ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [1] 0 [!0&!1] 0 {0} [0&!1] 1 {0} State: 1 [!0] 0 {0} [0] 1 --END--"
"(G((p0) | (p3))) | (X(X(X(p1))))","ltl2tgba_det","ok",0,0.00870696,9,13,65,1,9,0,0,0,"HOA: v1 name: ""G(p0 | p3) | XXXp1"" States: 9 Start: 8 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0 | 1] 0 State: 1 [2] 7 State: 2 [0&!2 | 1&!2] 0 [2] 7 State: 3 [t] 1 State: 4 [!0&!1] 1 [0 | 1] 2 State: 5 [t] 3 State: 6 [!0&!1] 3 [0 | 1] 4 State: 7 {0} [t] 7 State: 8 [!0&!1] 5 [0 | 1] 6 --END--"
"G(!(p2))","ltl2tgba_det","ok",0,0.00822417,1,1,1,1,1,0,0,0,"HOA: v1 name: ""G!p2"" States: 1 Start: 0 AP: 1 ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
"G(((((p1) R (p3)) M (F(p3))) R (X((p1) & (p2)))) U (p1))","ltl2tgba_det","ok",0,0.0115932,7,21,44,1,1,0,0,0,"HOA: v1 name: ""G((((p1 R p3) M Fp3) R X(p1 & p2)) U p1)"" States: 7 Start: 0 AP: 3 ""p3"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1] 0 {0} [!1] 1 State: 1 [0&1&2] 0 {0} [!0&1&2] 2 State: 2 [0&1] 0 {0} [!1] 3 [!0&1&!2] 4 [!0&1&2] 5 {0} State: 3 [0&1&2] 0 {0} [!0&1&2] 4 State: 4 [0&1] 0 {0} [!1] 3 [!0&1] 4 State: 5 [0&1] 0 {0} [!1] 3 [!0&1&!2] 4 [!0&1&2] 6 State: 6 [0&1] 0 {0} [!0&1&2] 2 [!1] 3 [!0&1&!2] 4 --END--"
"F(((!(p1)) & (((p1) & (p3)) | ((!(p1)) & (!(p3))))) W ((p2) | (p3)))","ltl2tgba_det","ok",0,0.00943842,2,4,16,1,2,0,0,1,"HOA: v1 name: ""F((!p1 & ((p1 & p3) | (!p1 & !p3))) W (p2 | p3))"" States: 2 Start: 0 AP: 3 ""p1"" ""p3"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2] 0 [0&!1&!2] 0 {0} [1 | 2] 1 State: 1 [t] 1 --END--"
"(X((p0) W (p3))) | ((!(p0)) & (G(!(p1))))","ltl2tgba_det","ok",0,0.00894292,5,10,33,1,5,0,0,0,"HOA: v1 name: ""X(p0 W p3) | (!p0 & G!p1)"" States: 5 Start: 4 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!1] 0 State: 1 {0} [0&!2] 1 [2] 3 State: 2 {0} [!0&!1&!2] 0 [0&1&!2] 1 [0&!1&!2] 2 [2] 3 State: 3 {0} [t] 3 State: 4 [0 | 1] 1 [!0&!1] 2 --END--"
"G((p1) | (!(p2)))","ltl2tgba_det","ok",0,0.00922241,1,1,3,1,1,0,0,0,"HOA: v1 name: ""G(p1 | !p2)"" States: 1 Start: 0 AP: 2 ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [0 | !1] 0 --END--"
"!(p2)","ltl2tgba_det","ok",0,0.00901409,2,2,3,1,2,0,0,0,"HOA: v1 name: ""!p2"" States: 2 Start: 1 AP: 1 ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 0 --END--"
"X(p0)","ltl2tgba_det","ok",0,0.00938133,3,3,5,1,3,0,0,0,"HOA: v1 name: ""Xp0"" States: 3 Start: 1 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 --END--"
"F((!(p0)) | (!(p1)) | (X(F(p3))))","ltl2tgba_det","ok",0,0.0280888,3,5,24,1,3,0,0,1,"HOA: v1 name: ""F(!p0 | !p1 | XFp3)"" States: 3 Start: 1 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0 | !1] 0 [0&1] 2 State: 2 [!0 | !1 | 2] 0 [0&1&!2] 2 --END--"
